customer_id,Recency,Frequency,Monetary,R,F,M,Segment
C019291,172,2,217.39999999999998,2,1,1,At Risk
C019292,42,8,2547.99,4,5,4,VIP
C019293,170,4,2070.9100000000003,2,3,4,At Risk
C019294,33,5,1648.74,5,4,3,VIP
C019295,39,7,2567.87,4,5,4,VIP
C019296,52,5,3340.69,4,4,5,VIP
C019297,142,5,1693.81,2,4,3,At Risk
C019298,128,4,1389.96,3,3,3,Loyal
C019299,233,4,1366.66,2,3,2,At Risk
C019300,66,6,1730.66,4,4,3,VIP
C019301,25,10,3037.5699999999997,5,5,5,VIP
C019302,166,2,231.95,2,1,1,At Risk
C019303,444,3,809.21,1,2,1,At Risk
C019304,7,7,4163.94,5,5,5,VIP
C019305,259,6,3505.0699999999997,1,4,5,At Risk
C019306,121,8,2226.67,3,5,4,Loyal
C019307,8,6,3685.41,5,4,5,VIP
C019308,67,4,1048.19,4,3,2,Loyal
C019309,188,5,1944.91,2,4,4,At Risk
C019310,58,7,2388.01,4,5,4,VIP
C019311,74,8,4978.02,4,5,5,VIP
C019312,28,8,3380.82,5,5,5,VIP
C019313,24,10,2526.65,5,5,4,VIP
C019314,58,7,4113.58,4,5,5,VIP
C019315,15,7,3181.54,5,5,5,VIP
C019316,120,6,2060.94,3,4,4,Loyal
C019317,277,3,138.09,1,2,1,At Risk
C019318,51,5,1697.15,4,4,3,VIP
C019319,158,4,966.77,2,3,2,At Risk
C019320,316,7,5061.85,1,5,5,At Risk
C019321,110,5,1724.84,3,4,3,Loyal
C019322,189,5,1672.1399999999999,2,4,3,At Risk
C019323,151,5,2072.9300000000003,2,4,4,At Risk
C019324,121,9,2226.41,3,5,4,Loyal
C019325,689,1,110.11,1,1,1,At Risk
C019326,416,4,982.7099999999999,1,3,2,At Risk
C019327,165,8,2078.81,2,5,4,At Risk
C019328,220,2,286.9,2,1,1,At Risk
C019329,26,5,2375.15,5,4,4,VIP
C019330,19,5,1380.87,5,4,3,VIP
C019331,309,2,367.39,1,1,1,At Risk
C019332,12,4,1537.3899999999999,5,3,3,Loyal
C019333,37,6,2424.08,4,4,4,VIP
C019334,82,6,2410.6099999999997,3,4,4,Loyal
C019335,313,2,588.36,1,1,1,At Risk
C019336,45,3,1752.01,4,2,3,Regular
C019337,68,4,1482.6,4,3,3,Loyal
C019338,81,10,4668.37,3,5,5,Loyal
C019339,217,5,1792.91,2,4,3,At Risk
C019340,330,6,1347.62,1,4,2,At Risk
C019341,15,4,1551.09,5,3,3,Loyal
C019342,246,3,551.35,1,2,1,At Risk
C019343,77,8,3106.62,4,5,5,VIP
C019344,253,2,1636.9,1,1,3,At Risk
C019345,147,3,964.87,2,2,2,At Risk
C019346,83,4,876.22,3,3,2,Loyal
C019347,328,2,1285.5700000000002,1,1,2,At Risk
C019348,22,7,1731.85,5,5,3,VIP
C019349,29,3,971.52,5,2,2,Regular
C019350,168,5,1371.44,2,4,3,At Risk
C019351,271,3,1323.75,1,2,2,At Risk
C019352,259,8,1872.45,1,5,3,At Risk
C019353,114,5,1341.46,3,4,2,Loyal
C019354,186,3,1020.6800000000001,2,2,2,At Risk
C019355,233,1,347.35,2,1,1,At Risk
C019356,50,3,696.28,4,2,1,Regular
C019357,32,5,1315.8600000000001,5,4,2,VIP
C019358,141,3,1275.93,2,2,2,At Risk
C019359,27,6,991.86,5,4,2,VIP
C019360,40,6,3112.8199999999997,4,4,5,VIP
C019361,41,8,2295.37,4,5,4,VIP
C019362,64,3,1403.9499999999998,4,2,3,Regular
C019363,139,5,1954.48,2,4,4,At Risk
C019364,12,6,3672.38,5,4,5,VIP
C019365,24,4,2377.84,5,3,4,Loyal
C019366,14,1,772.78,5,1,1,Regular
C019367,178,5,830.55,2,4,1,At Risk
C019368,83,4,1377.06,3,3,3,Loyal
C019369,39,2,1432.38,4,1,3,Regular
C019371,307,2,1441.52,1,1,3,At Risk
C019372,3,3,900.5300000000001,5,2,2,Regular
C019373,223,6,3579.05,2,4,5,At Risk
C019374,228,3,1687.98,2,2,3,At Risk
C019375,134,3,891.19,3,2,2,Regular
C019376,51,4,718.9200000000001,4,3,1,Loyal
C019377,56,5,2252.12,4,4,4,VIP
C019378,44,5,2458.49,4,4,4,VIP
C019379,1,5,962.12,5,4,2,VIP
C019380,41,9,3156.63,4,5,5,VIP
C019381,18,6,1945.68,5,4,4,VIP
C019382,181,2,80.87,2,1,1,At Risk
C019383,36,4,1260.52,4,3,2,Loyal
C019384,197,5,3004.4900000000002,2,4,5,At Risk
C019385,149,7,1707.76,2,5,3,At Risk
C019386,37,3,667.54,4,2,1,Regular
C019387,162,7,2602.2799999999997,2,5,4,At Risk
C019389,153,2,686.59,2,1,1,At Risk
C019390,18,3,756.45,5,2,1,Regular
C019391,319,4,1640.81,1,3,3,At Risk
C019392,316,3,1872.26,1,2,3,At Risk
C019394,327,4,1400.19,1,3,3,At Risk
C019395,91,3,327.81,3,2,1,Regular
C019396,204,4,2199.15,2,3,4,At Risk
C019397,142,7,1816.63,2,5,3,At Risk
C019398,18,3,1163.5,5,2,2,Regular
C019399,54,6,2392.09,4,4,4,VIP
C019402,346,2,1010.24,1,1,2,At Risk
C019403,123,3,1696.21,3,2,3,Regular
C019404,48,8,3957.74,4,5,5,VIP
C019405,12,5,2711.04,5,4,4,VIP
C019406,202,3,597.95,2,2,1,At Risk
C019407,259,4,708.86,1,3,1,At Risk
C019408,31,7,3332.19,5,5,5,VIP
C019409,197,4,1833.15,2,3,3,At Risk
C019410,118,4,1924.79,3,3,3,Loyal
C019411,178,9,3490.92,2,5,5,At Risk
C019412,111,5,1924.34,3,4,3,Loyal
C019413,180,5,3634.6400000000003,2,4,5,At Risk
C019414,576,3,933.32,1,2,2,At Risk
C019415,257,3,120.83,1,2,1,At Risk
C019416,178,5,971.61,2,4,2,At Risk
C019417,32,3,1709.6999999999998,5,2,3,Regular
C019418,139,7,1737.27,2,5,3,At Risk
C019419,230,6,2897.46,2,4,5,At Risk
C019420,634,1,337.15,1,1,1,At Risk
C019421,49,5,2771.9900000000002,4,4,5,VIP
C019422,133,5,1070.09,3,4,2,Loyal
C019423,87,7,4478.22,3,5,5,Loyal
C019424,281,5,791.0699999999999,1,4,1,At Risk
C019425,100,2,776.34,3,1,1,Regular
C019426,153,2,564.5799999999999,2,1,1,At Risk
C019427,59,4,2174.41,4,3,4,Loyal
C019428,139,4,2397.07,2,3,4,At Risk
C019429,493,2,331.34,1,1,1,At Risk
C019430,180,3,1154.6100000000001,2,2,2,At Risk
C019431,89,6,3180.7,3,4,5,Loyal
C019432,31,6,2467.0,5,4,4,VIP
C019433,299,3,714.3900000000001,1,2,1,At Risk
C019434,126,10,5718.15,3,5,5,Loyal
C019435,466,2,588.8199999999999,1,1,1,At Risk
C019436,23,8,2691.33,5,5,4,VIP
C019437,63,4,2241.54,4,3,4,Loyal
C019438,72,7,2883.94,4,5,5,VIP
C019439,72,3,1516.3799999999999,4,2,3,Regular
C019440,195,4,2239.1,2,3,4,At Risk
C019441,19,10,4281.15,5,5,5,VIP
C019442,143,3,178.16,2,2,1,At Risk
C019443,57,4,1140.17,4,3,2,Loyal
C019444,3,5,2151.63,5,4,4,VIP
C019445,29,6,1953.62,5,4,4,VIP
C019446,134,4,2325.08,3,3,4,Loyal
C019447,140,7,1710.55,2,5,3,At Risk
C019448,5,6,2722.42,5,4,5,VIP
C019449,75,7,1643.78,4,5,3,VIP
C019450,88,4,866.28,3,3,2,Loyal
C019451,40,4,530.54,4,3,1,Loyal
C019452,281,3,1266.84,1,2,2,At Risk
C019453,135,6,1751.04,3,4,3,Loyal
C019454,251,7,2803.82,1,5,5,At Risk
C019455,440,3,571.04,1,2,1,At Risk
C019456,104,5,1042.03,3,4,2,Loyal
C019457,316,1,159.3,1,1,1,At Risk
C019458,223,6,4667.389999999999,2,4,5,At Risk
C019459,154,5,2361.6000000000004,2,4,4,At Risk
C019460,166,5,3294.8199999999997,2,4,5,At Risk
C019461,7,8,2804.77,5,5,5,VIP
C019462,281,7,1383.53,1,5,3,At Risk
C019463,28,8,3817.5299999999997,5,5,5,VIP
C019464,61,4,2207.48,4,3,4,Loyal
C019465,500,3,1357.3600000000001,1,2,2,At Risk
C019466,277,4,1326.62,1,3,2,At Risk
C019467,273,3,139.48000000000002,1,2,1,At Risk
C019468,36,5,1326.86,4,4,2,VIP
C019469,151,4,1532.67,2,3,3,At Risk
C019470,9,6,1927.72,5,4,3,VIP
C019471,107,4,807.31,3,3,1,Loyal
C019472,279,4,1119.31,1,3,2,At Risk
C019473,135,4,1999.96,3,3,4,Loyal
C019474,42,7,2156.99,4,5,4,VIP
C019475,74,6,3011.04,4,4,5,VIP
C019476,164,4,2374.26,2,3,4,At Risk
C019477,4,9,4700.53,5,5,5,VIP
C019478,64,2,606.78,4,1,1,Regular
C019479,118,3,532.1800000000001,3,2,1,Regular
C019480,122,7,1432.5299999999997,3,5,3,Loyal
C019481,164,7,2807.97,2,5,5,At Risk
C019482,2,6,2494.04,5,4,4,VIP
C019483,140,2,439.28,2,1,1,At Risk
C019484,123,5,1224.49,3,4,2,Loyal
C019485,293,2,563.45,1,1,1,At Risk
C019486,162,5,1310.53,2,4,2,At Risk
C019487,14,6,1989.77,5,4,4,VIP
C019488,237,2,1167.74,2,1,2,At Risk
C019489,43,3,1802.9699999999998,4,2,3,Regular
C019490,139,4,1040.44,2,3,2,At Risk
C019491,91,2,199.79000000000002,3,1,1,Regular
C019492,589,5,1875.4,1,4,3,At Risk
C019493,56,3,961.77,4,2,2,Regular
C019494,37,6,1925.27,4,4,3,VIP
C019495,43,3,2180.1000000000004,4,2,4,Regular
C019496,21,5,2441.14,5,4,4,VIP
C019497,221,2,508.03999999999996,2,1,1,At Risk
C019498,58,2,620.71,4,1,1,Regular
C019499,12,8,1394.43,5,5,3,VIP
C019500,55,3,1029.74,4,2,2,Regular
C019501,125,8,2977.8,3,5,5,Loyal
C019502,87,4,799.69,3,3,1,Loyal
C019503,13,7,2010.33,5,5,4,VIP
C019504,19,5,2687.5299999999997,5,4,4,VIP
C019505,380,2,1256.85,1,1,2,At Risk
C019506,446,4,1158.8,1,3,2,At Risk
C019507,37,8,3218.53,4,5,5,VIP
C019508,82,2,744.5699999999999,3,1,1,Regular
C019509,27,4,1159.05,5,3,2,Loyal
C019511,82,7,1033.71,3,5,2,Loyal
C019512,56,3,2440.65,4,2,4,Regular
C019513,32,7,2147.66,5,5,4,VIP
C019514,115,5,2755.7999999999997,3,4,5,Loyal
C019515,103,3,514.41,3,2,1,Regular
C019516,88,5,1672.69,3,4,3,Loyal
C019517,77,7,2072.05,4,5,4,VIP
C019518,6,2,1114.1599999999999,5,1,2,Regular
C019519,426,2,491.91999999999996,1,1,1,At Risk
C019520,117,4,1585.1,3,3,3,Loyal
C019521,21,4,1210.57,5,3,2,Loyal
C019522,34,6,1837.82,4,4,3,VIP
C019523,39,8,2636.04,4,5,4,VIP
C019524,55,4,1248.89,4,3,2,Loyal
C019525,82,6,2448.13,3,4,4,Loyal
C019526,18,7,2008.17,5,5,4,VIP
C019527,225,8,3087.84,2,5,5,At Risk
C019528,45,9,3970.38,4,5,5,VIP
C019529,246,6,2025.22,1,4,4,At Risk
C019530,103,4,635.21,3,3,1,Loyal
C019531,166,5,736.6,2,4,1,At Risk
C019532,56,6,2643.85,4,4,4,VIP
C019533,104,5,1722.42,3,4,3,Loyal
C019534,271,6,2141.83,1,4,4,At Risk
C019535,203,4,2245.24,2,3,4,At Risk
C019536,201,5,2217.49,2,4,4,At Risk
C019537,139,4,1835.0300000000002,2,3,3,At Risk
C019538,357,2,1612.53,1,1,3,At Risk
C019539,71,6,2529.71,4,4,4,VIP
C019540,357,3,763.62,1,2,1,At Risk
C019541,108,8,3589.6099999999997,3,5,5,Loyal
C019542,42,3,722.1800000000001,4,2,1,Regular
C019543,312,4,822.87,1,3,1,At Risk
C019544,9,3,505.25,5,2,1,Regular
C019545,74,9,2574.2400000000002,4,5,4,VIP
C019546,5,5,1830.92,5,4,3,VIP
C019547,18,5,1448.43,5,4,3,VIP
C019548,391,3,843.3399999999999,1,2,1,At Risk
C019549,390,4,1169.3,1,3,2,At Risk
C019550,152,5,1252.8,2,4,2,At Risk
C019551,51,3,528.9300000000001,4,2,1,Regular
C019552,54,5,1091.72,4,4,2,VIP
C019553,198,3,573.73,2,2,1,At Risk
C019554,42,5,1535.3200000000002,4,4,3,VIP
C019555,278,7,3685.9300000000003,1,5,5,At Risk
C019556,193,9,3757.42,2,5,5,At Risk
C019557,74,4,277.14000000000004,4,3,1,Loyal
C019558,2,5,1890.9,5,4,3,VIP
C019559,320,3,2553.43,1,2,4,At Risk
C019560,323,4,1904.24,1,3,3,At Risk
C019561,101,8,2388.91,3,5,4,Loyal
C019562,187,4,3148.2,2,3,5,At Risk
C019563,630,1,70.46,1,1,1,At Risk
C019564,63,4,455.19000000000005,4,3,1,Loyal
C019565,21,6,1630.88,5,4,3,VIP
C019566,77,7,2120.0899999999997,4,5,4,VIP
C019567,336,3,1785.35,1,2,3,At Risk
C019568,193,3,929.67,2,2,2,At Risk
C019569,311,2,460.34,1,1,1,At Risk
C019570,54,4,2579.7799999999997,4,3,4,Loyal
C019571,300,4,1571.1599999999999,1,3,3,At Risk
C019572,205,4,3449.94,2,3,5,At Risk
C019573,151,5,1679.05,2,4,3,At Risk
C019574,160,6,2265.0,2,4,4,At Risk
C019575,21,5,848.6,5,4,2,VIP
C019576,69,7,874.66,4,5,2,VIP
C019577,45,5,1494.0,4,4,3,VIP
C019578,2,4,1635.45,5,3,3,Loyal
C019579,50,4,1860.6999999999998,4,3,3,Loyal
C019580,170,7,2181.74,2,5,4,At Risk
C019581,46,2,1681.24,4,1,3,Regular
C019582,374,2,916.74,1,1,2,At Risk
C019583,233,3,2083.58,2,2,4,At Risk
C019584,35,6,2702.67,4,4,4,VIP
C019585,258,2,785.12,1,1,1,At Risk
C019586,260,4,1780.01,1,3,3,At Risk
C019587,322,6,2072.02,1,4,4,At Risk
C019588,3,5,3845.51,5,4,5,VIP
C019589,306,5,2345.78,1,4,4,At Risk
C019590,55,5,1792.44,4,4,3,VIP
C019591,60,8,2044.52,4,5,4,VIP
C019592,446,1,29.37,1,1,1,At Risk
C019593,68,9,2806.86,4,5,5,VIP
C019594,146,5,2863.5499999999997,2,4,5,At Risk
C019595,165,6,1244.95,2,4,2,At Risk
C019596,365,3,1688.6799999999998,1,2,3,At Risk
C019597,197,3,783.6800000000001,2,2,1,At Risk
C019598,37,2,1194.61,4,1,2,Regular
C019599,101,6,2171.73,3,4,4,Loyal
C019600,80,4,883.79,3,3,2,Loyal
C019601,145,1,26.02,2,1,1,At Risk
C019602,38,6,1598.3600000000001,4,4,3,VIP
C019603,138,4,514.55,3,3,1,Loyal
C019604,55,7,2377.5499999999997,4,5,4,VIP
C019605,92,4,1815.0900000000001,3,3,3,Loyal
C019606,122,7,4905.2,3,5,5,Loyal
C019607,29,7,2847.27,5,5,5,VIP
C019608,211,8,2684.7400000000002,2,5,4,At Risk
C019609,43,4,1112.24,4,3,2,Loyal
C019610,110,4,896.78,3,3,2,Loyal
C019611,371,2,1587.8799999999999,1,1,3,At Risk
C019612,269,3,1309.23,1,2,2,At Risk
C019613,105,8,2013.75,3,5,4,Loyal
C019614,123,3,1007.42,3,2,2,Regular
C019615,116,5,2646.61,3,4,4,Loyal
C019616,16,3,1266.2600000000002,5,2,2,Regular
C019617,63,5,2214.5,4,4,4,VIP
C019618,55,4,1833.84,4,3,3,Loyal
C019619,4,5,1133.45,5,4,2,VIP
C019620,158,3,2325.02,2,2,4,At Risk
C019621,125,3,1333.45,3,2,2,Regular
C019622,96,4,1059.25,3,3,2,Loyal
C019623,43,7,3285.79,4,5,5,VIP
C019624,56,4,3083.93,4,3,5,Loyal
C019625,20,6,829.18,5,4,1,VIP
C019626,67,3,892.79,4,2,2,Regular
C019627,58,3,154.05,4,2,1,Regular
C019628,87,5,2265.1,3,4,4,Loyal
C019629,89,5,2055.53,3,4,4,Loyal
C019630,33,5,2350.54,5,4,4,VIP
C019631,43,4,1159.85,4,3,2,Loyal
C019632,30,6,1922.04,5,4,3,VIP
C019633,45,4,907.4100000000001,4,3,2,Loyal
C019634,158,4,1014.4899999999999,2,3,2,At Risk
C019635,541,3,1169.56,1,2,2,At Risk
C019636,120,7,1067.19,3,5,2,Loyal
C019637,82,4,3250.2999999999997,3,3,5,Loyal
C019638,1,3,1214.84,5,2,2,Regular
C019639,126,6,3938.6800000000003,3,4,5,Loyal
C019640,246,2,994.0,1,1,2,At Risk
C019641,103,3,1679.5600000000002,3,2,3,Regular
C019642,33,7,2300.15,5,5,4,VIP
C019643,70,6,2728.1800000000003,4,4,5,VIP
C019644,50,7,3245.76,4,5,5,VIP
C019645,116,5,1986.75,3,4,4,Loyal
C019646,14,6,3280.2,5,4,5,VIP
C019647,81,12,5614.61,3,5,5,Loyal
C019648,113,3,1242.0,3,2,2,Regular
C019649,48,6,1326.92,4,4,2,VIP
C019650,409,3,500.27000000000004,1,2,1,At Risk
C019651,373,2,851.2,1,1,2,At Risk
C019652,128,7,1924.06,3,5,3,Loyal
C019653,137,8,2340.46,3,5,4,Loyal
C019654,505,2,254.17,1,1,1,At Risk
C019655,91,3,1204.42,3,2,2,Regular
C019656,189,8,1890.7,2,5,3,At Risk
C019657,40,7,1550.38,4,5,3,VIP
C019658,55,6,3180.4,4,4,5,VIP
C019659,26,6,1583.43,5,4,3,VIP
C019660,36,5,2196.54,4,4,4,VIP
C019661,277,3,789.3299999999999,1,2,1,At Risk
C019662,387,2,688.77,1,1,1,At Risk
C019663,181,1,692.0,2,1,1,At Risk
C019664,40,5,1025.04,4,4,2,VIP
C019665,21,6,2073.5,5,4,4,VIP
C019666,74,9,3805.28,4,5,5,VIP
C019667,68,5,1209.6100000000001,4,4,2,VIP
C019668,74,4,2111.9900000000002,4,3,4,Loyal
C019669,234,4,483.85,2,3,1,At Risk
C019670,32,6,1004.13,5,4,2,VIP
C019671,324,3,1425.83,1,2,3,At Risk
C019672,81,7,964.83,3,5,2,Loyal
C019673,87,8,2808.3100000000004,3,5,5,Loyal
C019674,181,5,2591.49,2,4,4,At Risk
C019675,92,8,1796.65,3,5,3,Loyal
C019676,189,6,2850.62,2,4,5,At Risk
C019677,53,4,1438.08,4,3,3,Loyal
C019678,127,2,518.85,3,1,1,Regular
C019679,233,5,1978.39,2,4,4,At Risk
C019680,17,6,2736.89,5,4,5,VIP
C019681,312,4,1548.09,1,3,3,At Risk
C019682,245,6,2210.52,1,4,4,At Risk
C019683,360,5,2359.0,1,4,4,At Risk
C019684,117,3,1080.52,3,2,2,Regular
C019685,9,5,1841.49,5,4,3,VIP
C019686,350,2,493.09000000000003,1,1,1,At Risk
C019687,90,2,144.01999999999998,3,1,1,Regular
C019688,191,4,1737.71,2,3,3,At Risk
C019689,242,2,84.27,1,1,1,At Risk
C019690,51,5,1220.21,4,4,2,VIP
C019691,88,9,2184.99,3,5,4,Loyal
C019692,148,6,1959.44,2,4,4,At Risk
C019693,161,2,530.54,2,1,1,At Risk
C019694,105,5,3747.74,3,4,5,Loyal
C019695,46,3,1077.85,4,2,2,Regular
C019696,96,4,2699.2,3,3,4,Loyal
C019697,346,3,1309.83,1,2,2,At Risk
C019698,51,6,1999.1100000000001,4,4,4,VIP
C019699,55,7,1971.93,4,5,4,VIP
C019700,461,1,204.02,1,1,1,At Risk
C019701,108,5,1418.07,3,4,3,Loyal
C019702,533,1,549.92,1,1,1,At Risk
C019703,136,2,520.57,3,1,1,Regular
C019704,162,5,2695.0299999999997,2,4,4,At Risk
C019705,72,4,2685.67,4,3,4,Loyal
C019706,10,6,4082.49,5,4,5,VIP
C019708,104,5,1167.08,3,4,2,Loyal
C019709,16,4,950.48,5,3,2,Loyal
C019710,217,3,1285.5,2,2,2,At Risk
C019711,83,4,2310.88,3,3,4,Loyal
C019712,446,2,554.59,1,1,1,At Risk
C019713,22,7,3254.14,5,5,5,VIP
C019714,33,4,898.8299999999999,5,3,2,Loyal
C019715,29,4,2280.65,5,3,4,Loyal
C019716,210,5,3011.43,2,4,5,At Risk
C019717,149,2,1331.43,2,1,2,At Risk
C019718,12,4,1320.96,5,3,2,Loyal
C019719,103,1,354.89,3,1,1,Regular
C019720,211,2,706.4399999999999,2,1,1,At Risk
C019721,164,2,173.04,2,1,1,At Risk
C019722,58,9,3067.88,4,5,5,VIP
C019723,1,6,2316.21,5,4,4,VIP
C019724,182,5,1545.42,2,4,3,At Risk
C019725,169,5,1654.42,2,4,3,At Risk
C019726,64,3,1496.76,4,2,3,Regular
C019727,182,6,966.76,2,4,2,At Risk
C019728,88,6,1526.49,3,4,3,Loyal
C019729,31,6,1618.18,5,4,3,VIP
C019730,2,4,2747.46,5,3,5,Loyal
C019731,81,7,2205.89,3,5,4,Loyal
C019732,52,5,2149.41,4,4,4,VIP
C019733,197,5,1404.33,2,4,3,At Risk
C019734,74,9,4679.9,4,5,5,VIP
C019735,355,2,277.9,1,1,1,At Risk
C019736,275,4,872.4300000000001,1,3,2,At Risk
C019737,62,6,2433.38,4,4,4,VIP
C019738,410,2,45.57,1,1,1,At Risk
C019739,21,6,2402.57,5,4,4,VIP
C019740,80,2,376.06,3,1,1,Regular
C019741,77,9,2720.07,4,5,5,VIP
C019742,28,5,2940.93,5,4,5,VIP
C019743,3,4,1025.98,5,3,2,Loyal
C019744,460,4,1651.43,1,3,3,At Risk
C019745,45,4,2407.81,4,3,4,Loyal
C019746,71,9,3583.3500000000004,4,5,5,VIP
C019747,90,6,2088.33,3,4,4,Loyal
C019748,242,5,2683.43,1,4,4,At Risk
C019749,128,2,307.59000000000003,3,1,1,Regular
C019750,93,3,1242.82,3,2,2,Regular
C019751,40,5,2296.06,4,4,4,VIP
C019752,61,3,338.63,4,2,1,Regular
C019753,21,10,4808.78,5,5,5,VIP
C019754,20,5,530.67,5,4,1,VIP
C019755,32,3,310.64,5,2,1,Regular
C019756,7,6,2919.84,5,4,5,VIP
C019757,222,6,2542.25,2,4,4,At Risk
C019758,80,3,1873.02,3,2,3,Regular
C019759,32,8,2928.98,5,5,5,VIP
C019760,234,3,1041.99,2,2,2,At Risk
C019761,108,8,3190.19,3,5,5,Loyal
C019762,51,5,1551.08,4,4,3,VIP
C019763,184,3,1566.31,2,2,3,At Risk
C019764,218,4,808.48,2,3,1,At Risk
C019765,378,4,1477.52,1,3,3,At Risk
C019766,37,6,2076.48,4,4,4,VIP
C019767,11,4,1110.8899999999999,5,3,2,Loyal
C019768,171,7,3849.48,2,5,5,At Risk
C019769,86,10,3395.5699999999997,3,5,5,Loyal
C019770,60,7,2405.21,4,5,4,VIP
C019771,129,6,2648.7200000000003,3,4,4,Loyal
C019772,50,9,2377.33,4,5,4,VIP
C019773,13,4,4579.99,5,3,5,Loyal
C019774,69,2,1265.6599999999999,4,1,2,Regular
C019775,1,7,2156.17,5,5,4,VIP
C019776,183,4,3275.9,2,3,5,At Risk
C019777,80,4,2984.12,3,3,5,Loyal
C019778,373,5,1819.21,1,4,3,At Risk
C019779,297,6,3099.35,1,4,5,At Risk
C019780,68,5,3291.25,4,4,5,VIP
C019781,243,2,575.3299999999999,1,1,1,At Risk
C019782,438,8,2684.26,1,5,4,At Risk
C019783,3,4,1362.56,5,3,2,Loyal
C019784,125,4,1727.5300000000002,3,3,3,Loyal
C019785,23,4,1130.94,5,3,2,Loyal
C019786,141,3,651.01,2,2,1,At Risk
C019787,63,3,746.92,4,2,1,Regular
C019788,18,4,503.31,5,3,1,Loyal
C019789,84,5,1604.86,3,4,3,Loyal
C019790,30,8,2685.45,5,5,4,VIP
C019791,360,1,69.9,1,1,1,At Risk
C019792,100,2,377.5,3,1,1,Regular
C019793,8,2,425.72,5,1,1,Regular
C019794,281,5,1196.01,1,4,2,At Risk
C019795,27,5,2341.12,5,4,4,VIP
C019796,185,3,2751.58,2,2,5,At Risk
C019798,139,5,3300.8,2,4,5,At Risk
C019799,553,3,1161.3200000000002,1,2,2,At Risk
C019800,119,3,1302.27,3,2,2,Regular
C019801,229,6,1281.02,2,4,2,At Risk
C019802,367,6,2118.4900000000002,1,4,4,At Risk
C019803,166,2,632.62,2,1,1,At Risk
C019804,74,9,4052.6099999999997,4,5,5,VIP
C019805,227,4,576.8,2,3,1,At Risk
C019806,63,8,1815.03,4,5,3,VIP
C019807,34,6,1899.17,4,4,3,VIP
C019808,291,4,886.04,1,3,2,At Risk
C019809,172,4,2785.9700000000003,2,3,5,At Risk
C019810,27,7,2820.67,5,5,5,VIP
C019811,59,5,2769.17,4,4,5,VIP
C019812,28,7,1972.52,5,5,4,VIP
C019813,650,1,21.91,1,1,1,At Risk
C019814,210,3,696.44,2,2,1,At Risk
C019815,218,5,3040.29,2,4,5,At Risk
C019816,216,7,2903.18,2,5,5,At Risk
C019817,455,2,712.06,1,1,1,At Risk
C019818,272,5,1530.17,1,4,3,At Risk
C019819,236,4,1426.42,2,3,3,At Risk
C019820,457,2,405.09999999999997,1,1,1,At Risk
C019821,161,4,2151.87,2,3,4,At Risk
C019822,38,6,3207.44,4,4,5,VIP
C019823,165,7,3342.8199999999997,2,5,5,At Risk
C019824,41,3,1023.13,4,2,2,Regular
C019825,172,4,2904.24,2,3,5,At Risk
C019826,202,1,466.8,2,1,1,At Risk
C019827,38,7,2259.21,4,5,4,VIP
C019828,40,5,1366.11,4,4,2,VIP
C019829,79,5,779.8499999999999,3,4,1,Loyal
C019830,295,2,284.0,1,1,1,At Risk
C019831,396,3,628.75,1,2,1,At Risk
C019832,79,7,2161.52,3,5,4,Loyal
C019833,102,7,2910.4700000000003,3,5,5,Loyal
C019834,94,4,2606.09,3,3,4,Loyal
C019835,491,6,4200.94,1,4,5,At Risk
C019836,15,9,3267.04,5,5,5,VIP
C019837,217,5,2163.66,2,4,4,At Risk
C019838,108,2,672.24,3,1,1,Regular
C019839,165,3,690.11,2,2,1,At Risk
C019840,52,4,1050.06,4,3,2,Loyal
C019841,223,1,302.12,2,1,1,At Risk
C019842,439,1,810.32,1,1,1,At Risk
C019843,83,3,2395.36,3,2,4,Regular
C019844,35,7,1347.48,4,5,2,VIP
C019845,234,3,1083.38,2,2,2,At Risk
C019846,411,2,1021.58,1,1,2,At Risk
C019847,113,7,4368.94,3,5,5,Loyal
C019848,290,4,1625.7400000000002,1,3,3,At Risk
C019849,389,5,1591.69,1,4,3,At Risk
C019850,61,8,2491.49,4,5,4,VIP
C019851,107,5,2571.66,3,4,4,Loyal
C019852,69,5,2289.97,4,4,4,VIP
C019853,162,1,467.34,2,1,1,At Risk
C019854,359,2,753.34,1,1,1,At Risk
C019855,6,4,2560.71,5,3,4,Loyal
C019856,87,3,439.14,3,2,1,Regular
C019857,141,5,2105.55,2,4,4,At Risk
C019858,34,3,1139.3700000000001,4,2,2,Regular
C019859,38,6,1613.3999999999999,4,4,3,VIP
C019860,151,5,1947.52,2,4,4,At Risk
C019861,86,3,1252.75,3,2,2,Regular
C019862,400,4,997.8799999999999,1,3,2,At Risk
C019863,1,4,1428.57,5,3,3,Loyal
C019864,51,8,1478.1599999999999,4,5,3,VIP
C019865,315,5,1414.58,1,4,3,At Risk
C019866,123,7,1725.15,3,5,3,Loyal
C019867,21,7,3806.49,5,5,5,VIP
C019868,190,4,1961.1899999999998,2,3,4,At Risk
C019869,98,3,814.26,3,2,1,Regular
C019870,244,7,2105.23,1,5,4,At Risk
C019871,20,3,1034.47,5,2,2,Regular
C019872,33,8,3257.52,5,5,5,VIP
C019873,348,3,214.57,1,2,1,At Risk
C019874,397,6,2999.31,1,4,5,At Risk
C019875,33,8,2212.37,5,5,4,VIP
C019876,47,7,3990.09,4,5,5,VIP
C019877,128,3,1566.12,3,2,3,Regular
