customer_id,TotalRevenue,AverageOrderValue,PurchaseFrequency,CLV
C013941,641.65,213.88333333333333,3,641.65
C022639,641.4300000000001,320.71500000000003,2,641.4300000000001
C008506,641.1800000000001,320.59000000000003,2,641.1800000000001
C007309,641.18,641.18,1,641.18
C009452,641.13,320.565,2,641.13
C008358,641.1,320.55,2,641.1
C014175,641.04,213.67999999999998,3,641.04
C002617,640.88,213.62666666666667,3,640.88
C013443,640.79,128.158,5,640.79
C012196,640.55,213.51666666666665,3,640.55
C003314,640.4300000000001,213.4766666666667,3,640.4300000000001
C021982,640.3,213.4333333333333,3,640.3
C015300,640.3,213.4333333333333,3,640.3
C019208,640.21,320.105,2,640.21
C016133,640.18,160.045,4,640.18
C013839,640.1,160.025,4,640.1
C024611,640.04,640.04,1,640.04
C011731,639.9,639.9,1,639.9
C013881,639.84,213.28,3,639.84
C006001,639.74,127.94800000000001,5,639.74
C017880,639.5699999999999,159.89249999999998,4,639.5699999999999
C017613,639.33,127.86600000000001,5,639.33
C019941,638.9,159.725,4,638.9
C004697,638.86,159.715,4,638.86
C003600,638.8199999999999,159.70499999999998,4,638.8199999999999
C009039,638.72,319.36,2,638.72
C016637,638.59,212.86333333333334,3,638.59
C024189,638.5699999999999,212.85666666666665,3,638.5699999999999
C008961,638.3499999999999,159.58749999999998,4,638.3499999999999
C022955,638.2900000000001,159.57250000000002,4,638.2900000000001
C010289,638.11,212.70333333333335,3,638.11
C005038,637.8299999999999,212.60999999999999,3,637.8299999999999
C012530,637.62,318.81,2,637.62
C001032,637.45,212.48333333333335,3,637.45
C011554,637.36,159.34,4,637.36
C013688,637.28,318.64,2,637.28
C024068,637.06,637.06,1,637.06
C020613,637.06,637.06,1,637.06
C018555,637.0500000000001,159.26250000000002,4,637.0500000000001
C016162,636.93,212.30999999999997,3,636.93
C011975,636.89,318.445,2,636.89
C003886,636.84,318.42,2,636.84
C011257,636.8,318.4,2,636.8
C003571,636.77,318.385,2,636.77
C000365,636.69,127.33800000000001,5,636.69
C009100,636.56,318.28,2,636.56
C008935,636.46,212.15333333333334,3,636.46
C007425,635.94,317.97,2,635.94
C013042,635.83,211.94333333333336,3,635.83
C001516,635.78,211.92666666666665,3,635.78
C013214,635.76,635.76,1,635.76
C016336,635.74,211.91333333333333,3,635.74
C019104,635.67,158.9175,4,635.67
C014227,635.66,317.83,2,635.66
C006593,635.36,211.78666666666666,3,635.36
C005683,635.35,158.8375,4,635.35
C024510,635.35,211.78333333333333,3,635.35
C014444,635.31,317.655,2,635.31
C004773,635.3,127.05999999999999,5,635.3
C023666,635.27,158.8175,4,635.27
C006399,635.24,211.74666666666667,3,635.24
C020675,635.22,211.74,3,635.22
C019530,635.21,158.8025,4,635.21
C013645,635.17,158.7925,4,635.17
C021856,634.87,158.7175,4,634.87
C020576,634.84,211.61333333333334,3,634.84
C004163,634.62,211.54,3,634.62
C003574,634.46,211.48666666666668,3,634.46
C008763,634.17,158.5425,4,634.17
C009386,633.97,211.32333333333335,3,633.97
C007814,633.95,316.975,2,633.95
C002065,633.85,316.925,2,633.85
C009419,633.5699999999999,316.78499999999997,2,633.5699999999999
C003372,633.56,316.78,2,633.56
C009533,633.48,316.74,2,633.48
C000190,633.37,211.12333333333333,3,633.37
C019803,632.62,316.31,2,632.62
C001915,632.6,632.6,1,632.6
C013262,632.52,316.26,2,632.52
C019963,632.4300000000001,158.10750000000002,4,632.4300000000001
C015526,632.4300000000001,158.10750000000002,4,632.4300000000001
C023879,632.09,316.045,2,632.09
C016355,632.05,210.6833333333333,3,632.05
C016401,631.69,315.845,2,631.69
C014727,631.6899999999999,126.338,5,631.6899999999999
C012089,631.51,210.50333333333333,3,631.51
C007020,631.3499999999999,315.67499999999995,2,631.3499999999999
C009871,631.24,210.41333333333333,3,631.24
C002644,631.1,210.36666666666667,3,631.1
C004842,631.0699999999999,315.53499999999997,2,631.0699999999999
C023172,631.04,315.52,2,631.04
C005634,630.86,210.28666666666666,3,630.86
C011745,630.65,210.21666666666667,3,630.65
C013535,630.38,315.19,2,630.38
C004911,630.2099999999999,210.06999999999996,3,630.2099999999999
C023178,630.14,157.535,4,630.14
C020670,629.99,209.99666666666667,3,629.99
C002170,629.78,125.95599999999999,5,629.78
C006600,629.67,157.4175,4,629.67
C006416,629.4,209.79999999999998,3,629.4
C004780,629.25,157.3125,4,629.25
C022536,628.9300000000001,314.46500000000003,2,628.9300000000001
C020890,628.93,89.84714285714286,7,628.93
C023608,628.81,209.60333333333332,3,628.81
C012120,628.77,157.1925,4,628.77
C015369,628.77,209.59,3,628.77
C019831,628.75,209.58333333333334,3,628.75
C008708,628.57,157.1425,4,628.57
C014531,628.5400000000001,209.51333333333335,3,628.5400000000001
C009944,628.4,209.46666666666667,3,628.4
C016991,628.35,157.0875,4,628.35
C002838,628.35,209.45000000000002,3,628.35
C004453,628.29,314.145,2,628.29
C011147,628.28,104.71333333333332,6,628.28
C013863,627.87,209.29,3,627.87
C013987,627.67,209.22333333333333,3,627.67
C022196,627.63,209.21,3,627.63
C015278,627.06,627.06,1,627.06
C000227,626.86,208.95333333333335,3,626.86
C007273,626.8599999999999,208.9533333333333,3,626.8599999999999
C010854,626.7,313.35,2,626.7
C009336,626.5600000000001,156.64000000000001,4,626.5600000000001
C018464,626.53,156.6325,4,626.53
C015693,626.3399999999999,208.77999999999997,3,626.3399999999999
C011438,626.11,125.22200000000001,5,626.11
C012674,625.92,156.48,4,625.92
C021613,625.77,312.885,2,625.77
C016590,625.62,208.54,3,625.62
C005751,625.5500000000001,208.51666666666668,3,625.5500000000001
C010500,625.43,312.715,2,625.43
C021580,625.27,156.3175,4,625.27
C014008,625.0899999999999,125.01799999999999,5,625.0899999999999
C011018,624.89,156.2225,4,624.89
C021610,624.6800000000001,312.34000000000003,2,624.6800000000001
C011117,624.64,156.16,4,624.64
C009665,624.64,312.32,2,624.64
C020717,624.0699999999999,312.03499999999997,2,624.0699999999999
C004825,623.84,207.9466666666667,3,623.84
C010845,623.76,311.88,2,623.76
C005360,623.6700000000001,155.91750000000002,4,623.6700000000001
C018266,623.47,207.82333333333335,3,623.47
C005915,623.1600000000001,311.58000000000004,2,623.1600000000001
C003048,623.1199999999999,207.70666666666662,3,623.1199999999999
C022145,622.59,311.295,2,622.59
C022258,622.5899999999999,124.51799999999999,5,622.5899999999999
C022879,622.51,207.50333333333333,3,622.51
C007729,622.4200000000001,207.47333333333336,3,622.4200000000001
C011080,622.4,622.4,1,622.4
C010913,622.4,622.4,1,622.4
C003857,622.38,207.46,3,622.38
C024759,621.91,310.955,2,621.91
C000340,621.78,155.445,4,621.78
C012006,621.69,155.4225,4,621.69
C014638,621.6800000000001,207.2266666666667,3,621.6800000000001
C001769,621.63,103.605,6,621.63
C000780,621.07,310.535,2,621.07
C019498,620.71,310.355,2,620.71
C011535,620.64,155.16,4,620.64
C022885,620.6099999999999,310.30499999999995,2,620.6099999999999
C021875,620.59,155.1475,4,620.59
C000835,620.49,206.83,3,620.49
C000091,620.25,310.125,2,620.25
C009123,620.1700000000001,206.72333333333336,3,620.1700000000001
C009097,619.91,206.63666666666666,3,619.91
C013002,619.89,123.978,5,619.89
C011916,619.4499999999999,206.48333333333332,3,619.4499999999999
C016745,619.19,309.595,2,619.19
C008807,619.12,206.37333333333333,3,619.12
C003834,618.89,309.445,2,618.89
C009759,618.86,309.43,2,618.86
C002016,618.75,154.6875,4,618.75
C012363,618.7,206.23333333333335,3,618.7
C014415,618.65,206.21666666666667,3,618.65
C006397,618.38,309.19,2,618.38
C000842,618.33,154.5825,4,618.33
C017222,618.13,103.02166666666666,6,618.13
C005573,617.94,308.97,2,617.94
C023118,617.76,154.44,4,617.76
C015375,617.74,205.91333333333333,3,617.74
C008104,617.63,205.87666666666667,3,617.63
C004558,617.3299999999999,154.33249999999998,4,617.3299999999999
C014972,617.08,308.54,2,617.08
C011546,617.0699999999999,154.26749999999998,4,617.0699999999999
C000866,616.77,205.59,3,616.77
C008445,616.77,205.59,3,616.77
C004175,616.6800000000001,205.56000000000003,3,616.6800000000001
C018811,616.61,205.53666666666666,3,616.61
C021357,616.61,154.1525,4,616.61
C016340,616.6,205.53333333333333,3,616.6
C023791,616.48,123.296,5,616.48
C011114,616.45,308.225,2,616.45
C003019,616.1999999999999,308.09999999999997,2,616.1999999999999
C005983,616.12,308.06,2,616.12
C008404,616.02,205.34,3,616.02
C002980,615.67,615.67,1,615.67
C020925,615.62,153.905,4,615.62
C007817,615.58,205.19333333333336,3,615.58
C002517,615.55,205.1833333333333,3,615.55
C020768,615.38,205.12666666666667,3,615.38
C018873,615.37,307.685,2,615.37
C005987,614.88,204.96,3,614.88
C005301,614.85,153.7125,4,614.85
C013624,614.8299999999999,204.9433333333333,3,614.8299999999999
C003530,614.79,307.395,2,614.79
C008896,614.75,204.91666666666666,3,614.75
C018934,614.58,153.645,4,614.58
C005429,614.25,204.75,3,614.25
C007210,613.99,306.995,2,613.99
C012361,613.83,306.915,2,613.83
C017372,613.69,306.845,2,613.69
C005444,613.1700000000001,102.19500000000001,6,613.1700000000001
C008813,612.96,204.32000000000002,3,612.96
C018485,612.79,204.26333333333332,3,612.79
C013201,612.61,306.305,2,612.61
C018973,612.58,306.29,2,612.58
C011522,612.48,204.16,3,612.48
C019081,612.3,306.15,2,612.3
C003224,612.27,204.09,3,612.27
C020422,612.0500000000001,204.01666666666668,3,612.0500000000001
C009817,611.95,203.98333333333335,3,611.95
C003929,611.95,305.975,2,611.95
C024840,611.68,203.89333333333332,3,611.68
C009946,611.66,203.88666666666666,3,611.66
C008665,611.46,611.46,1,611.46
C009704,611.45,305.725,2,611.45
C013154,611.3399999999999,152.83499999999998,4,611.3399999999999
C004873,611.31,152.8275,4,611.31
C004114,611.3,152.825,4,611.3
C017039,610.8199999999999,152.70499999999998,4,610.8199999999999
C004839,610.8199999999999,203.60666666666665,3,610.8199999999999
C011085,610.4,152.6,4,610.4
C011816,610.33,305.165,2,610.33
C001146,610.06,305.03,2,610.06
C018768,609.7900000000001,203.26333333333335,3,609.7900000000001
C001140,609.6,203.20000000000002,3,609.6
C013511,609.52,203.17333333333332,3,609.52
C020039,609.21,304.605,2,609.21
C003679,609.1899999999999,121.838,5,609.1899999999999
C016703,608.99,202.99666666666667,3,608.99
C009506,608.75,202.91666666666666,3,608.75
C018514,608.47,202.82333333333335,3,608.47
C024398,608.23,202.74333333333334,3,608.23
C018331,608.21,202.73666666666668,3,608.21
C009503,608.15,304.075,2,608.15
C023533,608.04,608.04,1,608.04
C013533,608.04,304.02,2,608.04
C021189,607.74,607.74,1,607.74
C022614,607.64,121.52799999999999,5,607.64
C012426,607.62,202.54,3,607.62
C017197,607.51,202.50333333333333,3,607.51
C016922,607.11,303.555,2,607.11
C000454,607.07,202.35666666666668,3,607.07
C002118,607.05,202.35,3,607.05
C011202,607.0,303.5,2,607.0
C004211,606.9200000000001,151.73000000000002,4,606.9200000000001
C019478,606.78,303.39,2,606.78
C007155,606.73,202.24333333333334,3,606.73
C023762,606.68,303.34,2,606.68
C002011,606.61,202.20333333333335,3,606.61
C007127,606.61,151.6525,4,606.61
C020177,606.5699999999999,303.28499999999997,2,606.5699999999999
C016347,606.29,202.09666666666666,3,606.29
C014851,606.23,121.24600000000001,5,606.23
C000682,606.23,151.5575,4,606.23
C011976,606.13,202.04333333333332,3,606.13
C023020,606.06,202.01999999999998,3,606.06
C020419,605.71,302.855,2,605.71
C010434,605.55,151.3875,4,605.55
C017529,605.4,302.7,2,605.4
C010345,605.2099999999999,201.73666666666665,3,605.2099999999999
C017578,605.1,605.1,1,605.1
C021083,605.1,605.1,1,605.1
C020231,605.1,605.1,1,605.1
C006781,604.94,201.64666666666668,3,604.94
C013425,604.88,302.44,2,604.88
C022012,604.8100000000001,201.60333333333335,3,604.8100000000001
C003023,604.54,201.51333333333332,3,604.54
C003589,604.4000000000001,201.4666666666667,3,604.4000000000001
C023728,604.31,302.155,2,604.31
C001605,603.89,301.945,2,603.89
C012775,603.77,301.885,2,603.77
C021099,603.54,201.17999999999998,3,603.54
C015501,603.53,301.765,2,603.53
C008157,603.41,301.705,2,603.41
C000237,603.26,301.63,2,603.26
C000781,603.12,150.78,4,603.12
C007587,602.78,120.556,5,602.78
C016657,602.48,120.49600000000001,5,602.48
C020542,602.26,200.75333333333333,3,602.26
C000504,601.92,601.92,1,601.92
C018677,601.92,601.92,1,601.92
C017717,601.74,150.435,4,601.74
C004268,601.6999999999999,200.56666666666663,3,601.6999999999999
C013225,601.53,150.3825,4,601.53
C011663,601.22,200.40666666666667,3,601.22
C014334,601.17,200.39,3,601.17
C016050,600.61,300.305,2,600.61
C022342,600.6,200.20000000000002,3,600.6
C016730,600.59,150.1475,4,600.59
C007422,600.51,200.17,3,600.51
C022084,600.09,200.03,3,600.09
C020046,599.97,149.9925,4,599.97
C023400,599.73,299.865,2,599.73
C007569,599.5,299.75,2,599.5
C017015,599.49,199.83,3,599.49
C009976,599.36,299.68,2,599.36
C018006,599.29,199.76333333333332,3,599.29
C018424,599.24,299.62,2,599.24
C024918,599.16,199.72,3,599.16
C011730,598.97,199.65666666666667,3,598.97
C006565,598.8,199.6,3,598.8
C020335,598.35,199.45000000000002,3,598.35
C024683,598.3100000000001,119.662,5,598.3100000000001
C004791,598.21,199.40333333333334,3,598.21
C019151,598.16,199.38666666666666,3,598.16
C024355,598.04,299.02,2,598.04
C019406,597.95,199.3166666666667,3,597.95
C001989,597.9200000000001,199.3066666666667,3,597.9200000000001
C023872,597.88,149.47,4,597.88
C018203,597.38,149.345,4,597.38
C024492,597.3,149.325,4,597.3
C013244,597.15,298.575,2,597.15
C014452,596.8800000000001,198.96000000000004,3,596.8800000000001
C000139,596.88,149.22,4,596.88
C012851,596.7,198.9,3,596.7
C022820,596.64,596.64,1,596.64
C002455,596.5600000000001,298.28000000000003,2,596.5600000000001
C004850,596.5,596.5,1,596.5
C021585,596.5,596.5,1,596.5
C005691,596.4,198.79999999999998,3,596.4
C015162,596.36,198.78666666666666,3,596.36
C000022,596.3199999999999,298.15999999999997,2,596.3199999999999
C010142,595.96,297.98,2,595.96
C021472,595.9100000000001,119.18200000000002,5,595.9100000000001
C016721,595.76,297.88,2,595.76
C007509,595.7,297.85,2,595.7
C010355,595.46,148.865,4,595.46
C015572,595.37,198.45666666666668,3,595.37
C021186,595.09,198.36333333333334,3,595.09
C023014,594.83,198.27666666666667,3,594.83
C003881,594.5699999999999,148.64249999999998,4,594.5699999999999
C023284,594.45,297.225,2,594.45
C005231,594.38,198.12666666666667,3,594.38
C011040,594.35,297.175,2,594.35
C017990,594.09,297.045,2,594.09
C024886,594.02,297.01,2,594.02
C015994,593.72,593.72,1,593.72
C024205,593.5899999999999,296.79499999999996,2,593.5899999999999
C003180,593.5799999999999,296.78999999999996,2,593.5799999999999
C011459,593.56,296.78,2,593.56
C000029,593.46,197.82000000000002,3,593.46
C021110,593.3299999999999,148.33249999999998,4,593.3299999999999
C013428,593.28,197.76,3,593.28
C023835,593.24,197.74666666666667,3,593.24
C023549,593.06,296.53,2,593.06
C019030,592.96,296.48,2,592.96
C006408,592.9100000000001,197.63666666666668,3,592.9100000000001
C007082,592.48,296.24,2,592.48
C011460,592.1800000000001,148.04500000000002,4,592.1800000000001
C001028,592.13,148.0325,4,592.13
C015841,592.08,148.02,4,592.08
C015869,591.54,147.885,4,591.54
C011181,591.36,197.12,3,591.36
C020286,591.15,197.04999999999998,3,591.15
C017066,591.15,197.04999999999998,3,591.15
C017867,590.99,295.495,2,590.99
C014615,590.98,147.745,4,590.98
C020738,590.77,196.92333333333332,3,590.77
C017667,589.9399999999999,117.98799999999999,5,589.9399999999999
C024930,589.91,294.955,2,589.91
C009583,589.73,294.865,2,589.73
C001843,589.6,117.92,5,589.6
C005406,589.48,196.49333333333334,3,589.48
C009351,589.41,196.47,3,589.41
C004505,589.33,147.3325,4,589.33
C011258,589.21,294.605,2,589.21
C005567,589.19,196.39666666666668,3,589.19
C019435,588.8199999999999,294.40999999999997,2,588.8199999999999
C016796,588.74,196.24666666666667,3,588.74
C013998,588.71,147.1775,4,588.71
C009238,588.39,196.13,3,588.39
C009349,588.37,196.12333333333333,3,588.37
C019335,588.36,294.18,2,588.36
C000711,588.29,294.145,2,588.29
C007555,588.19,147.0475,4,588.19
C007923,588.05,196.01666666666665,3,588.05
C018871,588.04,196.01333333333332,3,588.04
C002185,588.02,196.00666666666666,3,588.02
C016608,588.02,294.01,2,588.02
C013588,587.7,146.925,4,587.7
C003664,587.57,195.85666666666668,3,587.57
C008795,587.53,293.765,2,587.53
C004595,587.52,293.76,2,587.52
C004429,587.5,293.75,2,587.5
C022270,587.37,146.8425,4,587.37
C021592,587.14,146.785,4,587.14
C005650,587.12,195.70666666666668,3,587.12
C008776,587.11,146.7775,4,587.11
C001278,587.02,293.51,2,587.02
C018517,586.9,293.45,2,586.9
C024358,586.7,195.5666666666667,3,586.7
C002903,586.39,195.46333333333334,3,586.39
C003306,586.29,195.42999999999998,3,586.29
C016203,586.03,195.34333333333333,3,586.03
C016260,585.64,146.41,4,585.64
C011933,585.63,195.21,3,585.63
C008879,585.36,146.34,4,585.36
C011525,585.03,195.01,3,585.03
C006258,584.6700000000001,292.33500000000004,2,584.6700000000001
C009655,584.61,292.305,2,584.61
C006764,584.41,292.205,2,584.41
C015059,584.21,292.105,2,584.21
C008234,584.1199999999999,194.70666666666662,3,584.1199999999999
C021651,583.94,116.78800000000001,5,583.94
C020262,583.76,116.752,5,583.76
C000525,583.68,291.84,2,583.68
C018731,583.6,194.53333333333333,3,583.6
C015206,583.5899999999999,291.79499999999996,2,583.5899999999999
C005826,583.38,116.676,5,583.38
C019017,583.25,291.625,2,583.25
C004969,583.2,291.6,2,583.2
C011992,582.9300000000001,145.73250000000002,4,582.9300000000001
C023609,582.65,291.325,2,582.65
C004008,582.5799999999999,145.64499999999998,4,582.5799999999999
C022160,582.4699999999999,145.61749999999998,4,582.4699999999999
C002724,582.3199999999999,291.15999999999997,2,582.3199999999999
C018828,582.13,291.065,2,582.13
C000339,581.96,290.98,2,581.96
C011148,581.92,193.97333333333333,3,581.92
C022437,581.82,145.455,4,581.82
C018914,581.5400000000001,145.38500000000002,4,581.5400000000001
C011051,581.41,290.705,2,581.41
C015790,581.24,290.62,2,581.24
C011384,581.06,145.265,4,581.06
C007866,581.05,193.6833333333333,3,581.05
C021559,580.8900000000001,193.63000000000002,3,580.8900000000001
C015308,580.89,290.445,2,580.89
C016238,580.85,193.61666666666667,3,580.85
C013937,580.85,193.61666666666667,3,580.85
C023026,580.75,116.15,5,580.75
C013520,580.5,290.25,2,580.5
C006301,580.48,290.24,2,580.48
C002748,580.46,193.48666666666668,3,580.46
C012442,579.71,289.855,2,579.71
C001355,579.7,193.23333333333335,3,579.7
C022952,579.63,193.21,3,579.63
C017091,579.5799999999999,289.78999999999996,2,579.5799999999999
C003537,579.41,289.705,2,579.41
C000130,579.38,289.69,2,579.38
C017971,579.35,193.11666666666667,3,579.35
C006761,578.99,289.495,2,578.99
C013453,578.98,144.745,4,578.98
C000943,578.87,289.435,2,578.87
C000236,578.75,192.91666666666666,3,578.75
C018822,578.72,144.68,4,578.72
C022778,578.47,289.235,2,578.47
C018831,578.44,96.40666666666668,6,578.44
C015857,578.39,192.79666666666665,3,578.39
C023418,578.36,289.18,2,578.36
C015422,578.03,115.606,5,578.03
C015549,577.96,192.65333333333334,3,577.96
C008991,577.9300000000001,288.96500000000003,2,577.9300000000001
C004639,577.8199999999999,288.90999999999997,2,577.8199999999999
C015875,577.71,288.855,2,577.71
C020311,577.62,144.405,4,577.62
C018832,577.5699999999999,192.5233333333333,3,577.5699999999999
C014352,577.4499999999999,288.72499999999997,2,577.4499999999999
C017309,577.44,288.72,2,577.44
C010924,577.33,144.3325,4,577.33
C020494,577.1899999999999,288.59499999999997,2,577.1899999999999
C021414,577.0899999999999,144.27249999999998,4,577.0899999999999
C008027,577.05,192.35,3,577.05
C020688,576.8,192.26666666666665,3,576.8
C019805,576.8,144.2,4,576.8
C023517,576.69,144.1725,4,576.69
C023104,576.6500000000001,192.2166666666667,3,576.6500000000001
C015432,576.3199999999999,192.10666666666665,3,576.3199999999999
C020066,576.25,115.25,5,576.25
C021081,576.06,288.03,2,576.06
C016876,576.03,288.015,2,576.03
C015395,575.73,287.865,2,575.73
C017992,575.68,191.89333333333332,3,575.68
C000928,575.51,191.83666666666667,3,575.51
C022245,575.45,115.09,5,575.45
C019781,575.3299999999999,287.66499999999996,2,575.3299999999999
C002914,574.9200000000001,191.64000000000001,3,574.9200000000001
C023492,574.89,287.445,2,574.89
C024901,574.42,143.605,4,574.42
C024300,573.89,573.89,1,573.89
C019553,573.73,191.24333333333334,3,573.73
C020390,573.7099999999999,191.23666666666665,3,573.7099999999999
C013991,573.53,191.17666666666665,3,573.53
C014215,573.48,191.16,3,573.48
C007006,573.45,191.15,3,573.45
C008739,573.42,143.355,4,573.42
C010544,573.41,286.705,2,573.41
C000131,573.34,191.11333333333334,3,573.34
C013140,573.31,286.655,2,573.31
C003350,573.26,191.08666666666667,3,573.26
C013809,573.21,191.07000000000002,3,573.21
C020918,573.2,191.0666666666667,3,573.2
C007627,572.9300000000001,286.46500000000003,2,572.9300000000001
C005506,572.87,190.95666666666668,3,572.87
C021617,572.61,286.305,2,572.61
C016949,572.5500000000001,143.13750000000002,4,572.5500000000001
C010187,572.0899999999999,286.04499999999996,2,572.0899999999999
C021808,571.89,142.9725,4,571.89
C003303,571.84,190.61333333333334,3,571.84
C018883,571.42,190.47333333333333,3,571.42
C014450,571.38,190.46,3,571.38
C003928,571.2,571.2,1,571.2
C019455,571.04,190.34666666666666,3,571.04
C018564,570.93,285.465,2,570.93
C015917,570.8,285.4,2,570.8
C023237,570.71,114.14200000000001,5,570.71
C021788,570.61,285.305,2,570.61
C014652,570.54,285.27,2,570.54
C008155,570.3399999999999,142.58499999999998,4,570.3399999999999
C001427,570.0699999999999,190.0233333333333,3,570.0699999999999
C009316,569.99,142.4975,4,569.99
C017029,569.74,284.87,2,569.74
C003602,569.61,142.4025,4,569.61
C007225,569.47,189.82333333333335,3,569.47
C009666,569.45,284.725,2,569.45
C006827,569.39,142.3475,4,569.39
C001286,569.0,189.66666666666666,3,569.0
C004692,568.9300000000001,189.64333333333335,3,568.9300000000001
C002675,568.86,284.43,2,568.86
C003332,568.65,142.1625,4,568.65
C006797,568.37,142.0925,4,568.37
C001094,568.34,113.668,5,568.34
C010241,568.16,284.08,2,568.16
C001093,568.07,113.614,5,568.07
C000218,568.0,284.0,2,568.0
C007310,567.96,113.59200000000001,5,567.96
C002437,567.89,141.9725,4,567.89
C005812,567.8199999999999,141.95499999999998,4,567.8199999999999
C022581,567.69,189.23000000000002,3,567.69
C008814,567.4200000000001,283.71000000000004,2,567.4200000000001
C023419,567.28,189.09333333333333,3,567.28
C011887,567.22,189.07333333333335,3,567.22
C019213,567.1600000000001,189.05333333333337,3,567.1600000000001
C011999,567.14,283.57,2,567.14
C001134,566.8600000000001,188.95333333333338,3,566.8600000000001
C001886,566.5999999999999,188.86666666666665,3,566.5999999999999
C024200,566.48,283.24,2,566.48
C004377,566.44,188.81333333333336,3,566.44
C012838,566.29,188.76333333333332,3,566.29
C005975,566.26,188.75333333333333,3,566.26
C005537,566.17,188.72333333333333,3,566.17
C015746,566.15,283.075,2,566.15
C005411,565.8499999999999,188.61666666666665,3,565.8499999999999
C000740,565.79,282.895,2,565.79
C016430,565.68,188.55999999999997,3,565.68
C016821,565.66,565.66,1,565.66
C010960,565.56,188.51999999999998,3,565.56
C009952,565.51,188.50333333333333,3,565.51
C020903,565.51,282.755,2,565.51
C008274,565.22,282.61,2,565.22
C012214,565.1800000000001,141.29500000000002,4,565.1800000000001
C009758,565.09,282.545,2,565.09
C024605,564.78,141.195,4,564.78
C019426,564.5799999999999,282.28999999999996,2,564.5799999999999
C009611,564.44,141.11,4,564.44
C004838,564.11,282.055,2,564.11
C020005,564.1,141.025,4,564.1
C006851,563.97,281.985,2,563.97
C020417,563.84,140.96,4,563.84
C006877,563.77,281.885,2,563.77
C007176,563.6999999999999,281.84999999999997,2,563.6999999999999
C020094,563.62,140.905,4,563.62
C014477,563.5600000000001,281.78000000000003,2,563.5600000000001
C024524,563.55,281.775,2,563.55
C019485,563.45,281.725,2,563.45
C024537,563.34,281.67,2,563.34
C012035,563.27,140.8175,4,563.27
C024742,563.1899999999999,187.73,3,563.1899999999999
C014280,563.06,187.68666666666664,3,563.06
C021106,562.99,187.66333333333333,3,562.99
C013900,562.9499999999999,187.64999999999998,3,562.9499999999999
C004615,562.5100000000001,281.25500000000005,2,562.5100000000001
C021124,562.17,187.39,3,562.17
C002377,561.89,187.29666666666665,3,561.89
C012285,561.86,187.28666666666666,3,561.86
C023494,561.76,140.44,4,561.76
C017889,560.9599999999999,140.23999999999998,4,560.9599999999999
C020662,560.92,280.46,2,560.92
C013354,560.86,186.95333333333335,3,560.86
C001679,560.74,280.37,2,560.74
C014384,560.6800000000001,186.89333333333335,3,560.6800000000001
C010778,560.59,186.86333333333334,3,560.59
C004330,560.5500000000001,140.13750000000002,4,560.5500000000001
C008440,560.35,112.07000000000001,5,560.35
C006449,560.11,186.70333333333335,3,560.11
C017738,560.0799999999999,186.6933333333333,3,560.0799999999999
C024968,560.04,186.67999999999998,3,560.04
C003680,560.03,280.015,2,560.03
C018552,560.03,280.015,2,560.03
C006511,559.93,186.64333333333332,3,559.93
C001762,559.25,279.625,2,559.25
C001931,559.05,559.05,1,559.05
C013292,558.6899999999999,186.23,3,558.6899999999999
C022668,558.6800000000001,279.34000000000003,2,558.6800000000001
C014600,558.35,279.175,2,558.35
C005303,558.25,186.08333333333334,3,558.25
C022099,558.15,279.075,2,558.15
C012455,558.06,186.01999999999998,3,558.06
C002213,558.05,186.01666666666665,3,558.05
C020281,557.87,278.935,2,557.87
C009024,557.81,185.93666666666664,3,557.81
C012003,557.81,278.905,2,557.81
C021764,557.4300000000001,139.35750000000002,4,557.4300000000001
C012451,557.36,278.68,2,557.36
C009300,557.2,185.73333333333335,3,557.2
C016100,556.97,278.485,2,556.97
C014560,556.89,185.63,3,556.89
C011995,556.5600000000001,278.28000000000003,2,556.5600000000001
C015897,556.56,185.51999999999998,3,556.56
C018975,556.52,139.13,4,556.52
C002687,556.35,139.0875,4,556.35
C002277,556.26,278.13,2,556.26
C013085,556.17,185.39,3,556.17
C005599,556.14,185.38,3,556.14
C001613,556.01,185.33666666666667,3,556.01
C014606,555.94,185.31333333333336,3,555.94
C009327,555.4200000000001,185.14000000000001,3,555.4200000000001
C008417,555.42,185.14,3,555.42
C000243,555.41,185.13666666666666,3,555.41
C023414,555.38,138.845,4,555.38
C005741,555.3,185.1,3,555.3
C002999,555.26,277.63,2,555.26
C022489,555.1,277.55,2,555.1
C020568,555.02,185.00666666666666,3,555.02
C023790,555.02,185.00666666666666,3,555.02
C001246,554.99,277.495,2,554.99
C021068,554.78,184.92666666666665,3,554.78
C024677,554.6899999999999,184.89666666666665,3,554.6899999999999
C006506,554.66,277.33,2,554.66
C021680,554.62,138.655,4,554.62
C019712,554.59,277.295,2,554.59
C021662,554.5699999999999,138.64249999999998,4,554.5699999999999
C008542,554.46,184.82000000000002,3,554.46
C023156,554.32,277.16,2,554.32
C011057,554.23,184.74333333333334,3,554.23
C005415,553.8499999999999,184.61666666666665,3,553.8499999999999
C003269,553.8,553.8,1,553.8
C005946,553.71,184.57000000000002,3,553.71
C001874,553.55,276.775,2,553.55
C000336,553.35,276.675,2,553.35
C013032,553.24,276.62,2,553.24
C024273,553.22,184.40666666666667,3,553.22
C016413,553.11,276.555,2,553.11
C000076,552.92,184.30666666666664,3,552.92
C017887,552.63,276.315,2,552.63
